timestamp,ecg,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,status_ecg,status_imu
16:10:02.784,-0.3205,51.30,0.07,9.27,10.20,-1.67,1.35,NORMAL,NORMAL
16:10:02.885,-0.1429,50.19,0.52,9.94,9.32,-0.19,-0.65,NORMAL,NORMAL
16:10:02.986,0.1323,49.18,-1.30,9.40,8.42,0.67,0.46,NORMAL,NORMAL
16:10:03.086,0.2762,48.28,2.21,8.80,7.50,0.23,-0.02,NORMAL,NORMAL
16:10:03.187,1.1417,47.49,-3.31,10.97,6.56,0.79,0.95,NORMAL,NORMAL
16:10:03.288,0.4778,46.80,0.30,11.24,5.59,-2.88,-0.16,NORMAL,NORMAL
16:10:03.389,0.3191,46.22,-1.40,10.25,4.62,1.36,1.08,NORMAL,NORMAL
16:10:03.490,0.0291,45.75,2.17,9.07,3.63,-0.56,0.39,NORMAL,NORMAL
16:10:03.590,-0.1454,45.39,0.67,10.92,2.64,-1.60,0.79,NORMAL,NORMAL
16:10:03.691,-0.4441,45.15,1.56,10.21,1.64,-1.90,-1.59,NORMAL,NORMAL
16:10:03.792,-0.4700,45.02,0.36,9.68,0.63,-0.66,0.41,NORMAL,NORMAL
16:10:03.892,-0.4338,45.01,0.68,10.11,-0.37,-0.76,-1.20,NORMAL,NORMAL
16:10:03.993,-0.2434,89.89,-1.04,10.54,-1.38,0.29,1.38,NORMAL,NORMAL
16:10:04.094,0.0149,89.68,0.23,10.04,-2.39,-0.65,0.49,NORMAL,NORMAL
16:10:04.195,0.2857,89.35,1.99,11.18,-3.39,-1.32,0.09,NORMAL,NORMAL
16:10:04.296,1.0067,88.91,0.00,10.13,-4.38,0.10,-0.03,NORMAL,NORMAL
16:10:04.397,0.5930,88.36,-1.60,9.36,-5.35,-0.86,0.52,NORMAL,NORMAL
16:10:04.498,0.4443,87.70,0.64,9.54,-6.32,0.77,-0.96,NORMAL,NORMAL
16:10:04.599,0.1977,86.92,-1.90,10.44,-7.27,1.01,0.03,NORMAL,NORMAL
16:10:04.699,0.0297,86.05,-2.49,9.33,-8.19,-0.31,-0.13,NORMAL,NORMAL
16:10:04.800,-0.3001,85.07,-0.14,8.55,-9.10,-0.77,-0.66,NORMAL,NORMAL
16:10:04.901,-0.4548,83.99,-2.18,10.32,-9.99,-2.44,1.71,NORMAL,NORMAL
16:10:05.002,-0.5336,82.80,-1.17,10.11,-10.85,-0.53,-0.78,NORMAL,NORMAL
16:10:05.102,-0.3964,81.53,-0.28,9.90,-11.68,-0.94,0.06,NORMAL,NORMAL
16:10:05.203,-0.2209,80.16,-2.50,11.60,-12.48,-0.74,-0.80,NORMAL,NORMAL
16:10:05.304,-0.0347,78.70,2.63,9.63,-13.25,-0.33,0.26,NORMAL,NORMAL
16:10:05.404,0.1987,77.16,-0.60,9.52,-13.99,-0.82,-1.59,NORMAL,NORMAL
16:10:05.505,0.6472,75.53,0.57,11.41,-14.69,-1.25,-0.54,NORMAL,NORMAL
16:10:05.606,0.9108,73.82,-1.71,9.90,-15.36,2.51,1.03,NORMAL,NORMAL
16:10:05.707,0.5067,72.04,-0.38,11.19,-15.99,0.20,-1.30,NORMAL,NORMAL
16:10:05.808,0.2872,70.20,-2.02,11.42,-16.57,1.30,-1.58,NORMAL,NORMAL
16:10:05.909,0.1613,68.28,1.73,8.29,-17.11,0.54,-0.22,NORMAL,NORMAL
16:10:06.010,-0.1660,68.69,2.88,8.64,-17.62,1.01,0.89,NORMAL,NORMAL
16:10:06.111,-0.3539,70.71,-1.76,9.29,-18.07,-0.49,-1.21,NORMAL,NORMAL
16:10:06.212,-0.4352,72.79,1.26,10.07,-18.48,-0.86,-0.07,NORMAL,NORMAL
16:10:06.313,-0.5026,74.91,1.63,9.34,-18.84,-1.01,1.78,NORMAL,NORMAL
16:10:06.413,-0.4282,77.06,1.02,10.66,-19.16,-0.89,-1.74,NORMAL,NORMAL
16:10:06.514,-0.2066,79.25,4.25,11.08,-19.42,-0.72,1.78,NORMAL,NORMAL
16:10:06.615,-0.0624,81.46,1.17,9.16,-19.64,1.73,1.44,NORMAL,NORMAL
16:10:06.716,0.1832,83.71,3.42,9.16,-19.80,0.84,1.22,NORMAL,NORMAL
16:10:06.817,0.5960,85.96,0.27,10.24,-19.92,0.50,-1.28,NORMAL,NORMAL
16:10:06.917,0.9974,88.22,-2.13,10.73,-19.98,-0.89,0.02,NORMAL,NORMAL
16:10:07.018,0.4343,90.48,7.03,10.86,-20.00,0.28,1.10,NORMAL,RED_FLAG_FATIGUE
16:10:07.119,0.3670,92.75,-0.60,8.30,-19.96,-0.19,0.88,NORMAL,NORMAL
16:10:07.220,0.2604,95.01,-0.38,10.15,-19.88,-0.76,0.46,NORMAL,NORMAL
16:10:07.320,-0.0446,97.26,-1.46,10.76,-19.74,1.18,0.56,NORMAL,NORMAL
16:10:07.421,-0.2618,99.49,-0.65,10.47,-19.55,-1.53,-0.84,NORMAL,NORMAL
16:10:07.522,-0.4422,101.70,-3.27,10.12,-19.31,-0.94,-0.94,NORMAL,NORMAL
16:10:07.624,-0.3868,103.88,-1.88,7.67,-19.02,1.35,-0.23,NORMAL,NORMAL
16:10:07.726,-0.5153,106.05,3.54,10.82,-18.68,-1.27,0.04,NORMAL,NORMAL
16:10:07.827,-0.3555,108.15,-1.51,9.94,-18.30,0.37,0.11,NORMAL,NORMAL
16:10:07.928,-0.2229,110.20,0.89,10.31,-17.87,-2.62,1.54,NORMAL,NORMAL
16:10:08.029,-0.0474,22.79,1.80,10.59,-17.39,1.12,1.63,NORMAL,NORMAL
16:10:08.137,0.2824,20.74,2.50,8.84,-16.84,0.90,-1.00,NORMAL,NORMAL
16:10:08.238,0.6978,18.82,2.08,9.87,-16.27,-1.56,-0.51,NORMAL,NORMAL
16:10:08.339,0.8874,17.01,-0.72,10.74,-15.66,-1.17,-0.30,NORMAL,NORMAL
16:10:08.440,0.5082,15.27,-1.23,10.63,-15.01,-1.39,-0.27,NORMAL,NORMAL
16:10:08.541,0.5125,13.61,1.87,8.98,-14.33,-1.39,0.39,NORMAL,NORMAL
16:10:08.642,0.2516,12.01,-5.32,10.94,-13.60,0.80,0.84,NORMAL,RED_FLAG_FATIGUE
16:10:08.744,0.0991,10.49,-0.53,9.34,-12.84,-1.37,0.00,NORMAL,NORMAL
16:10:08.845,-0.2431,9.08,2.40,10.52,-12.05,1.37,-0.22,NORMAL,NORMAL
16:10:08.946,-0.3583,7.76,1.77,9.77,-11.23,-1.08,0.30,NORMAL,NORMAL
16:10:09.047,-0.4799,6.53,0.90,12.40,-10.37,-0.45,-1.39,NORMAL,NORMAL
16:10:09.156,-0.5027,5.40,4.09,9.03,-9.50,-1.04,0.26,NORMAL,NORMAL
16:10:09.257,-0.4198,4.29,1.03,10.11,-8.52,-0.07,0.65,NORMAL,NORMAL
16:10:09.358,-0.3604,3.38,-0.97,11.95,-7.60,1.06,-0.72,NORMAL,NORMAL
16:10:09.459,-0.1230,2.57,-1.75,9.63,-6.66,-1.37,1.52,NORMAL,NORMAL
16:10:09.560,0.1306,1.87,0.14,8.31,-5.70,0.57,0.01,NORMAL,NORMAL
16:10:09.661,0.3452,1.28,2.42,9.67,-4.73,0.50,-1.33,NORMAL,NORMAL
16:10:09.762,1.2363,0.79,-0.93,10.14,-3.74,0.13,0.67,NORMAL,NORMAL
16:10:09.862,0.5810,0.43,-1.49,9.06,-2.75,0.27,-1.45,NORMAL,NORMAL
16:10:09.963,0.4715,0.17,-1.64,8.42,-1.75,-1.27,0.66,NORMAL,NORMAL
16:10:10.064,0.3477,134.97,2.32,10.63,-0.74,-0.56,-0.51,NORMAL,NORMAL
16:10:10.165,0.1960,135.00,1.50,8.51,0.26,-1.63,0.67,NORMAL,NORMAL
16:10:10.265,0.0075,134.91,-2.24,9.36,1.27,-0.46,1.30,NORMAL,NORMAL
16:10:10.366,-0.2527,134.71,2.56,9.12,2.28,1.14,0.04,NORMAL,NORMAL
16:10:10.467,-0.3648,134.39,-1.15,9.54,3.27,-0.75,0.04,NORMAL,NORMAL
16:10:10.568,-0.4185,133.97,0.50,10.10,4.26,-0.09,0.22,NORMAL,NORMAL
16:10:10.668,-0.4929,133.43,-2.92,8.78,5.24,-1.35,-1.12,NORMAL,NORMAL
16:10:10.769,-0.4433,132.78,1.41,10.40,6.21,-1.03,0.78,NORMAL,NORMAL
16:10:10.870,-0.3095,132.02,-0.04,10.97,7.15,1.43,-0.67,NORMAL,NORMAL
16:10:10.970,-0.1478,131.16,-1.66,9.92,8.08,-0.65,0.10,NORMAL,NORMAL
16:10:11.071,0.0195,130.19,-1.41,10.58,8.99,1.10,1.16,NORMAL,NORMAL
16:10:11.172,0.1905,129.12,-1.33,10.96,9.88,0.66,0.67,NORMAL,NORMAL
16:10:11.273,0.8116,127.95,-2.32,9.85,10.75,0.40,-0.65,NORMAL,NORMAL
16:10:11.374,0.7216,126.68,2.05,10.13,11.59,-0.69,-0.45,NORMAL,NORMAL
16:10:11.475,0.4782,125.31,0.08,8.94,12.40,-0.03,-1.12,NORMAL,NORMAL
16:10:11.576,0.4795,123.86,-2.18,11.52,13.17,0.14,-2.58,NORMAL,NORMAL
16:10:11.677,0.3002,122.33,-5.28,9.31,13.91,-0.42,0.16,NORMAL,RED_FLAG_FATIGUE
16:10:11.778,0.1633,120.71,-2.77,10.15,14.62,0.37,1.48,NORMAL,NORMAL
16:10:11.879,-0.1221,119.01,1.83,9.89,15.29,-1.76,-0.06,NORMAL,NORMAL
16:10:11.979,-0.4005,117.24,0.72,10.89,15.92,-2.45,-0.89,NORMAL,NORMAL
16:10:12.080,-0.4381,19.60,0.06,10.51,16.51,1.16,-0.28,NORMAL,NORMAL
16:10:12.181,-0.5604,21.50,-0.08,10.39,17.06,0.18,0.89,NORMAL,NORMAL
16:10:12.281,-0.5924,23.46,-1.13,8.54,17.56,-0.69,0.51,NORMAL,NORMAL
16:10:12.382,-0.3589,25.48,1.28,9.23,18.02,0.51,-1.23,NORMAL,NORMAL
16:10:12.483,-0.2622,27.55,3.08,10.00,18.43,-0.37,0.37,NORMAL,NORMAL
16:10:12.584,-0.0920,29.66,-3.54,10.34,18.80,1.27,1.53,NORMAL,NORMAL
16:10:12.685,0.2029,31.81,1.59,8.83,19.12,1.68,-0.28,NORMAL,NORMAL
16:10:12.786,0.2579,34.00,-0.43,7.85,19.39,-0.28,-0.83,NORMAL,NORMAL
16:10:12.887,1.2780,36.21,4.89,10.79,19.61,0.15,0.49,NORMAL,NORMAL
16:10:12.987,0.4875,38.44,-1.01,10.97,19.79,0.88,-0.40,NORMAL,NORMAL
16:10:13.088,0.4580,40.69,3.37,10.41,19.91,-1.78,-0.45,NORMAL,NORMAL
16:10:13.189,0.3087,42.96,1.07,9.29,19.98,-0.33,-0.90,NORMAL,NORMAL
16:10:13.290,0.1114,45.23,-5.05,9.70,20.00,1.45,2.90,NORMAL,RED_FLAG_FATIGUE
16:10:13.391,0.0035,47.50,-2.95,10.86,19.97,-2.12,-1.42,NORMAL,NORMAL
16:10:13.492,-0.2989,49.76,-2.40,10.54,19.89,0.42,1.24,NORMAL,NORMAL
16:10:13.592,-0.2663,52.01,2.04,8.00,19.76,0.53,0.83,NORMAL,NORMAL
16:10:13.693,-0.4548,54.23,-1.89,11.15,19.57,0.72,0.41,NORMAL,NORMAL
16:10:13.794,-0.4637,56.44,1.37,10.91,19.34,-0.85,-0.63,NORMAL,NORMAL
16:10:13.894,-0.4323,58.62,-0.17,11.13,19.06,0.12,0.39,NORMAL,NORMAL
16:10:13.995,-0.3032,60.76,-2.47,10.78,18.73,-0.21,-1.49,NORMAL,NORMAL
16:10:14.096,-0.1139,72.14,1.17,7.95,18.36,0.26,-1.46,NORMAL,NORMAL
16:10:14.196,0.0462,70.09,-0.87,8.84,17.94,1.75,1.35,NORMAL,NORMAL
16:10:14.297,0.2583,68.08,-0.82,9.64,17.47,-1.02,0.50,NORMAL,NORMAL
16:10:14.398,1.1378,66.13,3.12,11.97,16.95,-1.79,1.45,NORMAL,NORMAL
16:10:14.499,0.6918,64.23,-0.92,10.37,16.40,-1.70,-1.15,RED_FLAG_ARRHYTHMIA,NORMAL
16:10:14.600,0.5045,62.40,-1.08,8.36,15.80,-0.97,0.02,NORMAL,NORMAL
16:10:14.701,0.4361,60.65,-1.09,9.75,15.16,-1.43,0.99,NORMAL,NORMAL
16:10:14.801,0.1550,58.97,-1.27,8.38,14.48,0.32,-1.25,NORMAL,NORMAL
16:10:14.902,-0.0208,57.36,-0.16,8.52,13.77,1.35,-1.36,NORMAL,NORMAL
16:10:15.004,-0.2275,55.84,-1.42,10.08,13.02,-2.21,0.67,NORMAL,NORMAL
16:10:15.104,-0.2977,54.41,-1.50,11.05,12.24,1.61,-1.78,NORMAL,NORMAL
16:10:15.205,-0.4603,53.07,0.14,8.79,11.43,-2.08,-1.83,NORMAL,NORMAL
16:10:15.306,-0.4499,51.82,-2.79,10.39,10.58,0.57,-0.21,NORMAL,NORMAL
16:10:15.407,-0.4708,50.66,1.90,9.23,9.71,0.01,0.22,NORMAL,NORMAL
16:10:15.508,-0.2443,49.61,-1.26,10.50,8.82,-1.46,-0.99,NORMAL,NORMAL
16:10:15.609,-0.0440,48.66,1.06,10.54,7.90,1.15,0.30,NORMAL,NORMAL
16:10:15.710,0.1281,47.82,-1.13,9.36,6.97,-1.26,0.90,NORMAL,NORMAL
16:10:15.810,0.4236,47.08,1.75,10.33,6.02,0.03,-1.84,NORMAL,NORMAL
16:10:15.911,1.2202,46.46,2.76,9.91,5.05,-1.19,-0.42,NORMAL,NORMAL
16:10:16.011,0.4663,45.94,-1.02,11.68,4.07,0.62,-2.42,NORMAL,NORMAL
16:10:16.112,0.4618,89.46,-1.31,10.44,3.08,0.53,-0.68,NORMAL,NORMAL
16:10:16.213,0.3545,89.76,1.89,10.24,2.08,0.69,-1.82,NORMAL,NORMAL
16:10:16.314,0.0657,89.94,0.44,8.31,1.07,-0.33,0.94,NORMAL,NORMAL
16:10:16.415,-0.0387,90.00,0.02,11.09,0.06,-0.35,-0.86,NORMAL,NORMAL
16:10:16.516,-0.3462,89.95,0.95,10.52,-0.95,0.13,0.05,NORMAL,NORMAL
16:10:16.617,-0.5216,89.78,-0.22,10.67,-1.95,0.37,-0.46,NORMAL,NORMAL
16:10:16.718,-0.4469,89.51,1.26,11.07,-2.96,0.23,-0.17,NORMAL,NORMAL
16:10:16.819,-0.3771,89.11,-1.56,9.96,-3.95,1.05,-1.34,NORMAL,NORMAL
16:10:16.920,-0.3132,88.61,-0.23,7.45,-4.94,-0.13,-1.02,NORMAL,NORMAL
16:10:17.021,-0.0766,87.99,-2.02,11.29,-5.91,0.56,-0.47,NORMAL,NORMAL
16:10:17.123,0.1959,87.26,2.94,8.63,-6.87,0.20,-0.80,NORMAL,NORMAL
16:10:17.225,0.6580,86.42,0.05,8.34,-7.82,0.55,-0.62,NORMAL,NORMAL
16:10:17.326,0.6084,85.48,-2.73,9.76,-8.74,1.47,0.47,NORMAL,NORMAL
16:10:17.426,0.5222,84.44,-4.37,11.22,-9.63,-0.18,-0.69,NORMAL,NORMAL
16:10:17.527,0.4022,83.30,-2.02,10.08,-10.50,1.54,-0.34,NORMAL,NORMAL
16:10:17.636,0.1955,81.96,0.60,11.88,-11.41,-0.08,-1.73,NORMAL,NORMAL
16:10:17.737,-0.0677,80.61,-0.28,9.99,-12.23,-0.13,0.70,NORMAL,NORMAL
16:10:17.837,-0.2492,79.18,-0.56,11.24,-13.01,1.77,-1.28,NORMAL,NORMAL
16:10:17.938,-0.3608,77.66,-2.97,8.91,-13.76,-1.42,-0.82,NORMAL,NORMAL
16:10:18.039,-0.5236,76.07,-2.30,10.26,-14.47,1.05,-0.19,NORMAL,NORMAL
16:10:18.156,-0.4713,60.65,2.07,9.32,-15.16,-0.30,-0.64,NORMAL,NORMAL
16:10:18.257,-0.2211,62.67,0.05,11.07,-15.89,0.26,-0.43,NORMAL,NORMAL
16:10:18.359,0.0571,64.51,2.62,11.30,-16.48,-0.15,-0.42,NORMAL,NORMAL
16:10:18.459,0.2438,66.41,1.04,9.30,-17.03,0.69,-0.65,NORMAL,NORMAL
16:10:18.560,1.1214,68.37,0.56,9.81,-17.54,0.71,0.52,NORMAL,NORMAL
16:10:18.661,0.5072,70.39,3.00,7.27,-18.00,1.42,-1.03,NORMAL,NORMAL
16:10:18.762,0.3328,72.46,1.25,10.15,-18.42,1.09,0.88,NORMAL,NORMAL
16:10:18.863,0.2021,74.57,-0.37,10.58,-18.79,1.38,-1.58,NORMAL,NORMAL
16:10:18.963,0.0498,76.71,2.52,11.19,-19.11,0.67,-1.10,NORMAL,NORMAL
16:10:19.064,-0.2923,78.90,3.07,8.85,-19.38,-0.65,-0.11,NORMAL,NORMAL
16:10:19.165,-0.4056,81.10,3.36,10.97,-19.61,-0.99,-0.83,NORMAL,NORMAL
16:10:19.266,-0.5079,83.34,-2.78,9.12,-19.78,0.31,0.00,NORMAL,NORMAL
16:10:19.366,-0.3719,85.59,0.34,10.68,-19.90,-0.03,0.46,NORMAL,NORMAL
16:10:19.467,-0.1909,87.85,1.64,9.84,-19.98,0.62,-0.56,NORMAL,NORMAL
16:10:19.568,0.0788,90.11,-1.48,10.31,-20.00,-0.44,-0.47,NORMAL,NORMAL
16:10:19.669,0.3166,92.38,-0.19,10.14,-19.97,1.42,0.07,NORMAL,NORMAL
16:10:19.770,0.9800,94.65,0.59,10.22,-19.89,-0.61,-0.79,NORMAL,NORMAL
16:10:19.871,0.4668,96.90,-5.14,9.19,-19.76,0.01,1.52,NORMAL,RED_FLAG_FATIGUE
16:10:19.972,0.4205,99.14,-0.31,9.60,-19.58,0.02,-0.09,NORMAL,NORMAL
16:10:20.072,0.1321,101.34,0.99,9.98,-19.35,1.21,-1.58,NORMAL,NORMAL
16:10:20.173,-0.0928,31.48,-3.93,9.93,-19.08,1.46,-0.68,NORMAL,NORMAL
16:10:20.274,-0.4061,29.33,-0.38,9.70,-18.75,-0.44,-0.28,NORMAL,NORMAL
16:10:20.375,-0.5240,27.22,-2.13,9.68,-18.37,-0.46,-0.09,NORMAL,NORMAL
16:10:20.476,-0.4032,25.16,-2.71,10.76,-17.95,-1.80,0.95,NORMAL,NORMAL
16:10:20.577,-0.2672,23.15,0.90,11.01,-17.48,-1.34,-1.41,NORMAL,NORMAL
16:10:20.678,0.0214,21.20,1.20,9.86,-16.97,1.01,0.72,NORMAL,NORMAL
16:10:20.778,0.3513,19.30,0.58,10.26,-16.42,-1.07,-0.43,NORMAL,NORMAL
16:10:20.879,0.7752,17.48,0.86,8.90,-15.82,0.42,-0.04,NORMAL,NORMAL
16:10:20.980,0.4506,15.71,0.80,11.60,-15.18,-0.74,-1.03,NORMAL,NORMAL
16:10:21.081,0.3194,14.03,-1.67,9.32,-14.51,0.64,0.33,NORMAL,NORMAL
16:10:21.182,0.0485,12.43,-5.27,9.23,-13.80,0.85,0.07,NORMAL,RED_FLAG_FATIGUE
16:10:21.283,-0.2375,10.90,-0.88,11.49,-13.05,-0.26,-0.01,NORMAL,NORMAL
16:10:21.384,-0.4472,9.46,-2.40,9.69,-12.27,-0.12,-0.13,NORMAL,NORMAL
16:10:21.485,-0.4313,8.12,0.17,10.88,-11.46,0.56,1.07,NORMAL,NORMAL
16:10:21.586,-0.2215,6.86,-2.01,9.97,-10.61,0.44,0.27,NORMAL,NORMAL
16:10:21.686,-0.0201,5.71,-2.66,11.02,-9.75,1.95,-0.62,NORMAL,NORMAL
16:10:21.787,0.2950,4.65,1.04,9.54,-8.86,0.95,-0.00,NORMAL,NORMAL
16:10:21.888,0.8544,3.70,-3.99,11.63,-7.94,0.99,-0.83,NORMAL,NORMAL
16:10:21.988,0.4182,2.85,-1.78,9.30,-7.01,0.17,2.13,NORMAL,NORMAL
16:10:22.090,0.2876,2.11,-3.02,9.34,-6.05,-0.59,0.56,NORMAL,NORMAL
16:10:22.190,0.0482,133.52,0.31,11.21,-5.08,0.76,-0.35,NORMAL,NORMAL
16:10:22.291,-0.2517,134.04,4.22,11.42,-4.10,-0.14,0.06,NORMAL,NORMAL
16:10:22.392,-0.4833,134.45,-0.23,10.48,-3.11,-0.70,0.08,NORMAL,NORMAL
16:10:22.493,-0.4542,134.75,4.31,9.31,-2.11,0.59,-1.99,NORMAL,NORMAL
16:10:22.594,-0.1967,134.93,-1.69,11.75,-1.10,1.37,-1.27,NORMAL,NORMAL
16:10:22.700,0.1403,135.00,-0.60,10.16,-0.04,-0.28,-0.17,NORMAL,NORMAL
16:10:22.801,1.1377,134.95,1.90,9.97,0.97,0.94,-0.21,NORMAL,NORMAL
16:10:22.902,0.5451,134.78,-0.01,11.26,1.97,1.00,0.01,NORMAL,NORMAL
16:10:23.003,0.2595,134.50,1.40,10.51,2.97,-0.24,-0.97,NORMAL,NORMAL
16:10:23.106,0.0401,134.10,-0.57,9.27,3.99,-0.44,0.92,NORMAL,NORMAL
16:10:23.207,-0.2417,133.59,-0.92,7.98,4.97,0.48,-1.83,NORMAL,NORMAL
16:10:23.308,-0.4953,132.97,0.00,10.01,5.94,-0.81,-0.41,NORMAL,NORMAL
16:10:23.408,-0.4924,132.24,-3.84,11.28,6.90,-0.98,-1.41,NORMAL,NORMAL
16:10:23.510,-0.1483,131.40,-0.42,9.52,7.84,-0.36,0.40,NORMAL,NORMAL
16:10:23.610,0.0956,130.46,1.36,9.52,8.75,0.87,1.44,NORMAL,NORMAL
16:10:23.711,1.0330,129.42,0.96,10.72,9.65,0.52,1.40,NORMAL,NORMAL
16:10:23.812,0.4786,128.27,4.66,9.18,10.52,-0.72,-0.78,NORMAL,NORMAL
16:10:23.913,0.1943,127.03,-0.60,9.27,11.36,-0.56,2.35,NORMAL,NORMAL
16:10:24.014,-0.1106,125.70,1.61,9.46,12.18,0.26,-1.02,NORMAL,NORMAL
16:10:24.115,-0.4219,124.27,3.15,10.41,12.96,-2.10,-1.19,NORMAL,NORMAL
16:10:24.215,-0.5546,12.24,-1.03,10.04,13.71,-2.47,0.52,NORMAL,NORMAL
16:10:24.316,-0.3665,13.83,3.68,10.98,14.43,-0.69,0.27,NORMAL,NORMAL
16:10:24.417,0.0765,15.52,-0.96,9.05,15.11,0.07,-0.57,NORMAL,NORMAL
16:10:24.518,1.0847,17.26,1.15,7.31,15.75,-0.41,-0.46,NORMAL,NORMAL
16:10:24.619,0.5440,19.08,1.27,8.67,16.35,0.60,0.07,NORMAL,NORMAL
16:10:24.719,0.3077,20.97,-3.63,9.78,16.91,-0.98,-0.64,NORMAL,NORMAL
16:10:24.820,-0.1088,22.92,0.13,9.49,17.43,-0.50,-0.78,NORMAL,NORMAL
16:10:24.921,-0.3991,24.92,1.17,8.15,17.90,-0.03,1.93,NORMAL,NORMAL
16:10:25.022,-0.4858,26.98,0.39,11.05,18.33,-0.38,0.86,NORMAL,NORMAL
16:10:25.123,-0.2898,29.09,-1.28,9.46,18.71,-0.68,2.38,NORMAL,NORMAL
16:10:25.225,0.0190,31.25,2.73,9.92,19.04,-0.91,0.80,NORMAL,NORMAL
16:10:25.326,1.1249,33.43,-0.52,9.28,19.33,0.12,1.89,NORMAL,NORMAL
16:10:25.427,0.4268,35.64,1.23,10.93,19.56,1.87,-0.35,NORMAL,NORMAL
16:10:25.528,0.1973,37.87,1.80,10.95,19.75,1.48,-0.66,NORMAL,NORMAL
16:10:25.638,-0.2222,40.32,-1.77,10.72,19.89,1.95,1.72,NORMAL,NORMAL
16:10:25.739,-0.4536,42.59,2.91,9.80,19.97,1.14,1.60,NORMAL,NORMAL
16:10:25.840,-0.3855,44.86,-1.93,9.40,20.00,-1.48,0.58,NORMAL,NORMAL
16:10:25.940,0.0263,47.12,0.42,10.16,19.98,-0.60,-2.02,NORMAL,NORMAL
16:10:26.041,0.6106,49.38,-0.33,9.13,19.90,0.66,0.66,NORMAL,NORMAL
16:10:26.143,0.5248,51.63,-0.59,10.46,19.78,-0.16,-1.25,NORMAL,NORMAL
16:10:26.259,0.2525,80.78,-1.45,10.39,19.58,-1.25,1.13,NORMAL,NORMAL
16:10:26.360,-0.1907,78.57,-1.59,11.13,19.34,0.28,0.65,NORMAL,NORMAL
16:10:26.460,-0.5019,76.39,0.68,9.68,19.06,0.34,0.72,NORMAL,NORMAL
16:10:26.561,-0.4524,74.25,2.88,9.26,18.74,0.50,-1.12,NORMAL,NORMAL
16:10:26.662,0.0074,72.15,0.47,8.46,18.36,-0.20,0.27,NORMAL,NORMAL
16:10:26.763,0.8673,70.09,2.95,12.17,17.94,0.21,0.19,NORMAL,NORMAL
16:10:26.863,0.5345,68.09,2.91,9.82,17.47,-0.15,0.69,NORMAL,NORMAL
16:10:26.964,0.2342,66.13,-1.05,9.10,16.96,0.45,1.51,NORMAL,NORMAL
16:10:27.065,-0.2005,64.24,-3.48,9.35,16.40,-1.26,-1.00,NORMAL,NORMAL
16:10:27.165,-0.4301,62.42,2.71,11.64,15.80,-0.67,-0.30,NORMAL,NORMAL
16:10:27.266,-0.3708,60.66,-0.76,9.83,15.16,-0.18,-2.26,NORMAL,NORMAL
16:10:27.367,0.0731,58.98,1.02,9.80,14.49,0.41,-0.35,NORMAL,NORMAL
16:10:27.468,1.1984,57.38,0.92,8.90,13.78,1.13,0.26,NORMAL,NORMAL
16:10:27.569,0.5272,55.86,0.90,8.71,13.03,0.25,-1.02,NORMAL,NORMAL
16:10:27.670,0.1036,54.42,1.99,10.44,12.25,-0.94,0.01,NORMAL,NORMAL
16:10:27.770,-0.2748,53.08,-1.41,9.28,11.43,0.24,0.43,NORMAL,NORMAL
16:10:27.871,-0.4415,51.83,-0.18,10.62,10.59,-2.57,0.99,NORMAL,NORMAL
16:10:27.972,-0.1476,50.68,-3.63,9.80,9.73,-0.69,0.81,NORMAL,NORMAL
16:10:28.073,0.3651,49.63,-1.81,9.53,8.83,-0.30,-0.10,NORMAL,NORMAL
16:10:28.174,0.4668,48.67,-0.30,10.55,7.92,-0.71,0.07,NORMAL,NORMAL
16:10:28.275,0.3397,87.17,0.43,10.69,6.98,-2.71,-0.21,NORMAL,NORMAL
16:10:28.376,-0.1616,87.91,2.48,11.83,6.02,1.56,-1.81,NORMAL,NORMAL
16:10:28.477,-0.4398,88.54,-4.20,10.50,5.05,0.74,-0.45,NORMAL,NORMAL
16:10:28.578,-0.2550,89.06,0.67,9.26,4.07,0.49,0.09,NORMAL,NORMAL
16:10:28.679,0.2320,89.46,-1.47,9.51,3.08,-0.94,0.47,NORMAL,NORMAL
16:10:28.779,0.4714,89.76,0.31,8.79,2.08,-0.42,-0.47,NORMAL,NORMAL
16:10:28.880,0.2798,89.93,1.69,10.57,1.08,-0.87,-1.53,NORMAL,NORMAL
16:10:28.980,-0.2203,90.00,2.59,7.74,0.07,0.05,-0.04,NORMAL,NORMAL
16:10:29.081,-0.4877,89.95,0.03,9.47,-0.94,-0.67,-0.44,NORMAL,NORMAL
16:10:29.182,-0.4348,89.79,-2.28,9.33,-1.94,-0.02,-1.12,NORMAL,NORMAL
16:10:29.283,0.1893,89.51,0.06,9.24,-2.95,1.80,0.43,NORMAL,NORMAL
16:10:29.384,0.6929,89.12,1.04,9.96,-3.94,0.77,2.09,NORMAL,NORMAL
16:10:29.485,0.2919,88.62,0.98,10.23,-4.92,1.00,-1.78,NORMAL,NORMAL
16:10:29.586,-0.2070,88.00,0.07,8.77,-5.89,0.64,-0.99,NORMAL,NORMAL
16:10:29.687,-0.5129,87.28,0.18,10.31,-6.85,-0.93,-0.51,NORMAL,NORMAL
16:10:29.788,-0.2899,86.45,-1.24,8.63,-7.79,0.45,-0.82,NORMAL,NORMAL
16:10:29.888,0.1942,85.51,-2.38,9.76,-8.71,-0.67,-0.59,NORMAL,NORMAL
